Tahun,Bulan,Tanggal,Jam UTC,Koofesian PC1,Koofesien PC2,Amplitudo PC1+PC2,Curah Hujan
2022,8,14,0,-0.32214,-0.72278,0.79132,21.0
2022,8,15,0,-0.29198,-0.68748,0.74691,0.0
2022,8,16,0,-0.20386,-0.61821,0.65095,2.0
2022,8,17,0,-0.1127,-0.55723,0.56851,0.0
2022,8,18,0,-0.03001,-0.47621,0.47716,0.0
2022,8,19,0,0.13402,-0.40557,0.42714,0.0
2022,8,20,0,0.23868,-0.34382,0.41855,0.0
2022,8,21,0,0.37754,-0.24966,0.45263,0.0
2022,8,22,0,0.58381,-0.08279,0.58965,0.0
2022,8,23,0,0.88991,0.1176,0.89765,0.0
2022,8,24,0,1.16485,0.21883,1.18523,0.0
2022,8,25,0,1.27671,0.25854,1.30263,0.0
2022,8,26,0,1.41583,0.30226,1.44773,0.0
2022,8,27,0,1.4748,0.29504,1.50402,0.0
2022,8,28,0,1.46811,0.23704,1.48712,0.0
2022,8,29,0,1.3864,0.16341,1.39599,0.0
2022,8,30,0,1.27485,0.12215,1.28069,0.0
2022,8,31,0,1.15916,0.15759,1.16982,0.0
2022,9,1,0,0.94914,0.17922,0.96591,0.0
2022,9,2,0,0.67385,0.34271,0.756,0.0
2022,9,3,0,0.44681,0.4814,0.6568,0.0
2022,9,4,0,0.19912,0.57767,0.61103,28.0
2022,9,5,0,0.0765,0.61458,0.61933,0.0
2022,9,6,0,-0.05285,0.66292,0.66502,0.0
2022,9,7,0,-0.08513,0.68925,0.69449,3.0
2022,9,8,0,-0.13427,0.54762,0.56384,2.0
2022,9,9,0,-0.20708,0.31664,0.37834,5.0
2022,9,10,0,-0.4173,0.04267,0.41948,0.0
2022,9,11,0,-0.56836,-0.21828,0.60884,0.0
2022,9,12,0,-0.55533,-0.41961,0.69604,0.0
2022,9,13,0,-0.55373,-0.57425,0.79773,0.0
2022,9,14,0,-0.57758,-0.63025,0.85487,0.0
2022,9,15,0,-0.60146,-0.67919,0.90722,0.0
2022,9,16,0,-0.64748,-0.69967,0.9533,0.0
2022,9,17,0,-0.72614,-0.62283,0.95666,0.0
2022,9,18,0,-0.88766,-0.52222,1.02988,0.0
2022,9,19,0,-0.90047,-0.35506,0.96794,0.0
2022,9,20,0,-0.8121,-0.25378,0.85083,0.0
2022,9,21,0,-0.84009,-0.20912,0.86573,0.0
2022,9,22,0,-0.88841,-0.10167,0.89421,0.0
2022,9,23,0,-0.90132,-0.01611,0.90146,0.0
2022,9,24,0,-0.88588,0.08972,0.89041,0.0
2022,9,25,0,-0.86302,0.21963,0.89053,0.0
2022,9,26,0,-0.78935,0.34383,0.86098,0.0
2022,9,27,0,-0.64464,0.43834,0.77955,0.0
2022,9,28,0,-0.43204,0.51895,0.67525,0.0
2022,9,29,0,-0.32873,0.61907,0.70094,0.0
2022,9,30,0,-0.23651,0.76841,0.80399,0.0
2022,10,1,0,-0.08241,0.8386,0.84264,0.0
2022,10,2,0,-0.028,0.87769,0.87814,0.0
2022,10,3,0,0.05469,0.86426,0.86599,1.0
2022,10,4,0,0.09015,0.75272,0.7581,68.0
2022,10,5,0,0.04761,0.65577,0.6575,11.0
2022,10,6,0,0.02022,0.60435,0.60468,0.0
2022,10,7,0,-0.07387,0.53189,0.53699,0.0
2022,10,8,0,-0.1963,0.45361,0.49427,9.0
2022,10,9,0,-0.3026,0.33977,0.45498,17.0
2022,10,10,0,-0.45123,0.16179,0.47936,5.0
2022,10,11,0,-0.45936,-0.02134,0.45985,12.0
2022,10,12,0,-0.53571,-0.13307,0.55199,10.0
2022,10,13,0,-0.55646,-0.14678,0.57549,0.0
2022,10,14,0,-0.51001,-0.10005,0.51973,0.0
2022,10,15,0,-0.45325,-0.06262,0.45755,0.0
2022,10,16,0,-0.43842,-0.03222,0.4396,1.0
2022,10,17,0,-0.36402,0.02337,0.36477,0.0
2022,10,18,0,-0.28992,0.06,0.29606,0.0
2022,10,19,0,-0.20732,0.11484,0.23701,0.0
2022,10,20,0,-0.1413,0.15563,0.21021,33.0
2022,10,21,0,-0.05693,0.09754,0.11294,0.0
2022,10,22,0,-0.06429,0.0534,0.08358,0.0
2022,10,23,0,-0.20951,-0.01524,0.21007,12.0
2022,10,24,0,-0.3355,-0.08186,0.34535,17.0
2022,10,25,0,-0.32923,-0.15576,0.36422,13.0
2022,10,26,0,-0.2946,-0.17615,0.34325,121.0
2022,10,27,0,-0.23126,-0.19017,0.29941,6.0
2022,10,28,0,-0.09646,-0.24844,0.26651,22.0
2022,10,29,0,0.03141,-0.28572,0.28744,6.0
2022,10,30,0,0.08786,-0.29587,0.30864,0.0
2022,10,31,0,0.20754,-0.27161,0.34182,0.0
2022,11,1,0,0.44236,-0.23286,0.4999,0.0
2022,11,2,0,0.60871,-0.16889,0.63171,33.0
2022,11,3,0,0.65037,-0.08447,0.65583,8.0
2022,11,4,0,0.67543,-0.04795,0.67713,0.0
2022,11,5,0,0.65517,0.02398,0.65561,47.0
2022,11,6,0,0.55729,0.16208,0.58038,0.0
2022,11,7,0,0.48792,0.28438,0.56474,1.0
2022,11,8,0,0.55091,0.45266,0.71302,0.0
2022,11,9,0,0.65914,0.59262,0.88638,1.0
2022,11,10,0,0.705,0.7435,1.0246,47.0
2022,11,11,0,0.74541,0.73761,1.04867,47.0
2022,11,12,0,0.77437,0.7473,1.07615,1.0
2022,11,13,0,0.67863,0.76481,1.02248,0.0
2022,11,14,0,0.57062,0.81649,0.99613,0.0
2022,11,15,0,0.50065,0.83324,0.97208,0.0
2022,11,16,0,0.32917,0.81807,0.88182,5.0
2022,11,17,0,0.10482,0.74611,0.75343,1.0
2022,11,18,0,-0.21719,0.62962,0.66603,7.0
2022,11,19,0,-0.48989,0.42878,0.65103,9.0
2022,11,20,0,-0.64642,0.13535,0.66044,0.0
2022,11,21,0,-0.71257,-0.18803,0.73696,0.0
2022,11,22,0,-0.58879,-0.52695,0.79016,2.0
2022,11,23,0,-0.40708,-0.87673,0.96663,39.0
2022,11,24,0,-0.25974,-1.2243,1.25155,5.0
2022,11,25,0,-0.14677,-1.37815,1.38595,14.0
2022,11,26,0,-0.10147,-1.41409,1.41773,0.0
2022,11,27,0,-0.10881,-1.35276,1.35713,19.0
2022,11,28,0,-0.09936,-1.31037,1.31414,32.0
2022,11,29,0,-0.08898,-1.2074,1.21067,12.0
2022,11,30,0,-0.0181,-1.104,1.10415,46.0
2022,12,1,0,0.06037,-0.94626,0.94819,1.0
2022,12,2,0,0.20426,-0.76125,0.78818,28.0
2022,12,3,0,0.36924,-0.55406,0.66582,1.0
2022,12,4,0,0.51507,-0.44367,0.67981,0.0
2022,12,5,0,0.60344,-0.40891,0.72894,0.0
2022,12,6,0,0.69832,-0.38403,0.79695,3.0
2022,12,7,0,0.80901,-0.35183,0.8822,4.0
2022,12,8,0,0.93171,-0.31562,0.98372,0.0
2022,12,9,0,0.96837,-0.27265,1.00602,22.0
2022,12,10,0,0.97293,-0.23059,0.99988,7.0
2022,12,11,0,0.90258,-0.18899,0.92216,1.0
2022,12,12,0,0.82292,-0.1503,0.83653,19.0
2022,12,13,0,0.74709,-0.12207,0.75699,0.0
2022,12,14,0,0.68907,-0.05618,0.69135,0.0
2022,12,15,0,0.5946,-0.09318,0.60186,0.0
2022,12,16,0,0.43429,-0.06173,0.43866,34.0
2022,12,17,0,0.23778,-0.03243,0.23998,18.0
2022,12,18,0,0.08999,-0.01011,0.09055,33.0
2022,12,19,0,0.0085,0.05786,0.05848,8.0
2022,12,20,0,-0.06531,0.17378,0.18565,12.0
2022,12,21,0,-0.19191,0.35938,0.40741,8.0
2022,12,22,0,-0.40179,0.55829,0.68784,8.0
2022,12,23,0,-0.58755,0.76158,0.96189,0.0
2022,12,24,0,-0.76437,0.95263,1.22138,0.0
2022,12,25,0,-0.92945,1.04221,1.39645,4.0
2022,12,26,0,-1.05585,1.10105,1.52549,1.0
2022,12,27,0,-1.16205,1.16362,1.6445,5.0
2022,12,28,0,-1.29481,1.18451,1.75488,0.0
2022,12,29,0,-1.45293,1.16741,1.86382,1.0
2022,12,30,0,-1.56748,1.0791,1.90301,4.0
2022,12,31,0,-1.58733,0.98055,1.86577,7.0
2023,1,1,0,-1.62658,0.75008,1.7912,26.0
2023,1,2,0,-1.65027,0.55434,1.74088,0.0
2023,1,3,0,-1.5962,0.38384,1.6417,0.0
2023,1,4,0,-1.54422,0.17923,1.55459,0.0
2023,1,5,0,-1.49416,-0.0607,1.49539,0.0
2023,1,6,0,-1.45491,-0.33245,1.49241,0.0
2023,1,7,0,-1.27365,-0.55769,1.39039,21.0
2023,1,8,0,-1.0787,-0.75111,1.31444,8.0
2023,1,9,0,-0.84016,-0.93384,1.25615,6.0
2023,1,10,0,-0.57943,-1.09771,1.24125,3.0
2023,1,11,0,-0.27366,-1.24303,1.2728,1.0
2023,1,12,0,-0.11173,-1.34234,1.34698,23.0
2023,1,13,0,-0.01693,-1.37568,1.37578,0.0
2023,1,14,0,0.03792,-1.25894,1.25951,18.0
2023,1,15,0,0.10761,-1.05486,1.06033,1.0
2023,1,16,0,0.11427,-0.84991,0.85755,36.0
2023,1,17,0,0.17468,-0.6778,0.69994,1.0
2023,1,18,0,0.18885,-0.49232,0.5273,0.0
2023,1,19,0,0.22431,-0.28314,0.36122,1.0
2023,1,20,0,0.26431,-0.02574,0.26556,0.0
2023,1,21,0,0.4098,0.21014,0.46054,27.0
2023,1,22,0,0.62461,0.40331,0.7435,18.0
2023,1,23,0,0.85841,0.46417,0.97587,84.0
2023,1,24,0,1.09245,0.5329,1.21549,4.0
2023,1,25,0,1.26732,0.57909,1.39336,7.0
2023,1,26,0,1.34795,0.60008,1.47549,10.0
2023,1,27,0,1.43521,0.58381,1.54941,3.0
2023,1,28,0,1.4588,0.57495,1.56801,2.0
2023,1,29,0,1.4379,0.57781,1.54965,8.0
2023,1,30,0,1.34219,0.5899,1.4661,1.0
2023,1,31,0,1.18666,0.59834,1.32897,0.0
2023,2,1,0,0.99081,0.64002,1.17954,1.0
2023,2,2,0,0.77799,0.6453,1.01078,3.0
2023,2,3,0,0.55162,0.70092,0.89194,31.0
2023,2,4,0,0.34761,0.82284,0.89325,1.0
2023,2,5,0,0.14268,0.96601,0.97649,0.0
2023,2,6,0,-0.0554,1.10382,1.10521,9.0
2023,2,7,0,-0.32062,1.16954,1.21269,0.0
2023,2,8,0,-0.55822,1.18397,1.30897,1.0
2023,2,9,0,-0.76664,1.22991,1.44928,0.0
2023,2,10,0,-0.90862,1.23132,1.53027,0.0
2023,2,11,0,-0.98546,1.17363,1.53249,9.0
2023,2,12,0,-1.06744,1.03343,1.48574,17.0
2023,2,13,0,-1.14943,0.84433,1.42622,5.0
2023,2,14,0,-1.19971,0.5598,1.32389,9.0
2023,2,15,0,-1.1998,0.27003,1.22981,0.0
2023,2,16,0,-1.13611,-0.01932,1.13627,85.0
2023,2,17,0,-1.05798,-0.24385,1.08572,30.0
2023,2,18,0,-0.97427,-0.46442,1.0793,0.0
2023,2,19,0,-0.95707,-0.61794,1.13922,29.0
2023,2,20,0,-0.99108,-0.67877,1.20123,102.0
2023,2,21,0,-0.92094,-0.73599,1.1789,6.0
2023,2,22,0,-0.76306,-0.7534,1.07233,0.0
2023,2,23,0,-0.67608,-0.65704,0.94275,1.0
2023,2,24,0,-0.7168,-0.5586,0.90875,13.0
2023,2,25,0,-0.81006,-0.41702,0.9111,8.0
2023,2,26,0,-0.93826,-0.3192,0.99107,1.0
2023,2,27,0,-1.06004,-0.21693,1.08201,23.0
2023,2,28,0,-1.15458,-0.19393,1.17075,15.0
2023,3,1,0,-1.24931,-0.22543,1.26949,10.0
2023,3,2,0,-1.40432,-0.37421,1.45332,7.0
2023,3,3,0,-1.57884,-0.63209,1.70067,1.0
2023,3,4,0,-1.69163,-1.00719,1.96877,0.0
2023,3,5,0,-1.68771,-1.43335,2.21424,0.0
2023,3,6,0,-1.67113,-1.90272,2.53239,0.0
2023,3,7,0,-1.64173,-2.3521,2.86839,68.0
2023,3,8,0,-1.61842,-2.73857,3.18105,55.0
2023,3,9,0,-1.51461,-3.01514,3.37418,0.0
2023,3,10,0,-1.26936,-3.21908,3.46031,1.0
2023,3,11,0,-0.96973,-3.31975,3.45848,4.0
2023,3,12,0,-0.61184,-3.32132,3.37721,24.0
2023,3,13,0,-0.08668,-3.23208,3.23324,27.0
2023,3,14,0,0.51776,-3.07568,3.11895,2.0
2023,3,15,0,1.17174,-2.78844,3.02463,2.0
2023,3,16,0,1.78955,-2.32038,2.9303,20.0
2023,3,17,0,2.23603,-1.86809,2.91369,0.0
2023,3,18,0,2.50809,-1.51459,2.92994,6.0
2023,3,19,0,2.63498,-1.30835,2.94192,36.0
2023,3,20,0,2.72235,-1.1316,2.94817,0.0
2023,3,21,0,2.78433,-0.97567,2.95032,82.0
2023,3,22,0,2.74461,-0.86072,2.87641,0.0
2023,3,23,0,2.59165,-0.67647,2.67848,0.0
2023,3,24,0,2.41833,-0.42168,2.45481,0.0
2023,3,25,0,2.11617,-0.2381,2.12952,0.0
2023,3,26,0,1.81865,-0.04842,1.81929,17.0
2023,3,27,0,1.51505,0.13766,1.52129,30.0
2023,3,28,0,1.21949,0.39312,1.28129,5.0
2023,3,29,0,0.99564,0.61796,1.17183,0.0
2023,3,30,0,0.80288,0.80325,1.13571,0.0
2023,3,31,0,0.59492,0.99165,1.15642,7.0
2023,4,1,0,0.41479,1.1113,1.18618,24.0
2023,4,2,0,0.18802,1.12583,1.14142,1.0
2023,4,3,0,-0.0145,1.17918,1.17927,42.0
2023,4,4,0,-0.26914,1.19806,1.22792,0.0
2023,4,5,0,-0.53095,1.16667,1.28181,0.0
2023,4,6,0,-0.78855,0.9852,1.26192,14.0
2023,4,7,0,-1.01614,0.73183,1.25225,0.0
2023,4,8,0,-1.20638,0.54492,1.32375,0.0
2023,4,9,0,-1.27803,0.37235,1.33117,33.0
2023,4,10,0,-1.28307,0.21619,1.30116,69.0
2023,4,11,0,-1.33843,0.12325,1.34409,0.0
2023,4,12,0,-1.38767,0.00849,1.3877,0.0
2023,4,13,0,-1.43414,-0.14573,1.44153,45.0
2023,4,14,0,-1.41732,-0.30919,1.45065,0.0
2023,4,15,0,-1.33393,-0.4238,1.39963,46.0
2023,4,16,0,-1.23975,-0.54462,1.3541,100.0
2023,4,17,0,-1.21194,-0.71867,1.409,3.0
2023,4,18,0,-1.13054,-0.84944,1.4141,1.0
2023,4,19,0,-1.07506,-0.94627,1.4322,3.0
2023,4,20,0,-0.8434,-1.03227,1.333,11.0
2023,4,21,0,-0.49328,-1.12261,1.22621,19.0
2023,4,22,0,-0.1405,-1.14498,1.15357,0.0
2023,4,23,0,0.23755,-1.03896,1.06577,0.0
2023,4,24,0,0.51742,-0.88173,1.02234,0.0
2023,4,25,0,0.71068,-0.64491,0.95967,0.0
2023,4,26,0,0.9117,-0.41565,1.00198,0.0
2023,4,27,0,1.07066,-0.19906,1.089,9.0
2023,4,28,0,1.24958,0.01006,1.24962,0.0
2023,4,29,0,1.31796,0.1811,1.33034,0.0
2023,4,30,0,1.36217,0.34065,1.40412,0.0
2023,5,1,0,1.37605,0.52275,1.472,0.0
2023,5,2,0,1.36657,0.62311,1.50193,1.0
2023,5,3,0,1.34801,0.74851,1.54188,5.0
2023,5,4,0,1.28829,0.88982,1.56572,3.0
2023,5,5,0,1.25936,1.01444,1.61712,0.0
2023,5,6,0,1.12608,1.1208,1.58879,0.0
2023,5,7,0,0.95388,1.18124,1.51829,0.0
2023,5,8,0,0.81243,1.18954,1.4405,23.0
2023,5,9,0,0.58573,1.13848,1.28032,0.0
2023,5,10,0,0.36265,0.96681,1.03258,2.0
2023,5,11,0,0.08704,0.74384,0.74891,2.0
2023,5,12,0,-0.20755,0.56484,0.60176,0.0
2023,5,13,0,-0.44846,0.38273,0.58957,0.0
2023,5,14,0,-0.71645,0.27156,0.76619,2.0
2023,5,15,0,-0.93646,0.13496,0.94614,0.0
2023,5,16,0,-1.13916,-0.01985,1.13934,0.0
2023,5,17,0,-1.37524,-0.11977,1.38044,0.0
2023,5,18,0,-1.64004,-0.1457,1.6465,0.0
2023,5,19,0,-1.91557,-0.08861,1.91762,0.0
2023,5,20,0,-2.1922,0.00604,2.19221,0.0
2023,5,21,0,-2.32686,0.04956,2.32739,0.0
2023,5,22,0,-2.35873,0.02719,2.35888,0.0
2023,5,23,0,-2.29966,-0.10772,2.30218,0.0
2023,5,24,0,-2.29917,-0.21758,2.30944,0.0
2023,5,25,0,-2.32689,-0.31412,2.348,0.0
2023,5,26,0,-2.31729,-0.41259,2.35374,0.0
2023,5,27,0,-2.13897,-0.53699,2.20535,0.0
2023,5,28,0,-1.84922,-0.57697,1.93714,0.0
2023,5,29,0,-1.53401,-0.59059,1.64377,0.0
2023,5,30,0,-1.19122,-0.57378,1.32221,0.0
2023,5,31,0,-0.88984,-0.5326,1.03705,0.0
2023,6,1,0,-0.63543,-0.44259,0.77438,0.0
2023,6,2,0,-0.33189,-0.3531,0.48459,0.0
2023,6,3,0,-0.02618,-0.22183,0.22337,0.0
2023,6,4,0,0.23809,-0.07379,0.24926,0.0
2023,6,5,0,0.37606,0.08856,0.38634,0.0
2023,6,6,0,0.3923,0.13133,0.4137,0.0
2023,6,7,0,0.38253,0.15445,0.41253,0.0
2023,6,8,0,0.30372,0.14675,0.33731,0.0
2023,6,9,0,0.25667,0.16571,0.30551,0.0
2023,6,10,0,0.29644,0.24956,0.3875,0.0
2023,6,11,0,0.30498,0.31077,0.43542,0.0
2023,6,12,0,0.25926,0.35701,0.44122,0.0
2023,6,13,0,0.2412,0.45073,0.51121,0.0
2023,6,14,0,0.2579,0.51521,0.57615,0.0
2023,6,15,0,0.3296,0.49742,0.5967,0.0
2023,6,16,0,0.35822,0.45896,0.58221,0.0
2023,6,17,0,0.39797,0.42758,0.58412,45.0
2023,6,18,0,0.42243,0.36438,0.55787,22.0
2023,6,19,0,0.39199,0.23269,0.45585,0.0
2023,6,20,0,0.35512,0.17912,0.39773,4.0
2023,6,21,0,0.38306,0.14995,0.41137,0.0
2023,6,22,0,0.40252,0.03644,0.40417,0.0
2023,6,23,0,0.40878,-0.07853,0.41626,0.0
2023,6,24,0,0.33341,-0.10586,0.34981,0.0
2023,6,25,0,0.34333,-0.05685,0.348,0.0
2023,6,26,0,0.41155,-0.0617,0.41615,1.0
2023,6,27,0,0.51347,-0.00497,0.51349,0.0
2023,6,28,0,0.58979,0.07954,0.59513,0.0
2023,6,29,0,0.67328,0.19929,0.70216,0.0
2023,6,30,0,0.79722,0.29561,0.85026,0.0
2023,7,1,0,0.92379,0.40804,1.00989,0.0
2023,7,2,0,0.92394,0.52677,1.06356,0.0
2023,7,3,0,0.98901,0.61235,1.16323,0.0
2023,7,4,0,0.99515,0.62588,1.1756,0.0
2023,7,5,0,0.87464,0.67991,1.10782,0.0
2023,7,6,0,0.80203,0.68923,1.05749,2.0
2023,7,7,0,0.7363,0.67531,0.99909,31.0
2023,7,8,0,0.65465,0.57622,0.87212,0.0
2023,7,9,0,0.45033,0.4653,0.64754,0.0
2023,7,10,0,0.19587,0.37476,0.42286,0.0
2023,7,11,0,0.0018,0.32809,0.32809,0.0
2023,7,12,0,-0.24371,0.37192,0.44465,0.0
2023,7,13,0,-0.39316,0.38981,0.55365,0.0
2023,7,14,0,-0.39112,0.39108,0.5531,0.0
2023,7,15,0,-0.47618,0.37446,0.60578,0.0
2023,7,16,0,-0.58826,0.37156,0.69578,0.0
2023,7,17,0,-0.69054,0.40249,0.79928,0.0
2023,7,18,0,-0.76431,0.44879,0.88633,0.0
2023,7,19,0,-0.82068,0.51587,0.96935,0.0
2023,7,20,0,-0.863,0.52924,1.01235,0.0
2023,7,21,0,-0.86292,0.47812,0.98653,0.0
2023,7,22,0,-0.90385,0.42195,0.99749,0.0
2023,7,23,0,-1.04955,0.2584,1.0809,0.0
2023,7,24,0,-1.14876,0.06757,1.15075,0.0
2023,7,25,0,-1.16581,-0.11305,1.17128,0.0
2023,7,26,0,-1.12185,-0.26317,1.15231,0.0
2023,7,27,0,-1.04605,-0.45149,1.13933,0.0
2023,7,28,0,-0.91893,-0.68616,1.14684,0.0
2023,7,29,0,-0.71262,-0.89259,1.14216,0.0
2023,7,30,0,-0.46723,-1.07995,1.17669,0.0
2023,7,31,0,-0.23571,-1.23034,1.25272,0.0
2023,8,1,0,0.04597,-1.30008,1.30089,0.0
2023,8,2,0,0.2621,-1.34688,1.37215,0.0
2023,8,3,0,0.3767,-1.35082,1.40236,0.0
2023,8,4,0,0.47878,-1.32928,1.41287,0.0
2023,8,5,0,0.61181,-1.28942,1.42721,0.0
2023,8,6,0,0.71982,-1.2364,1.43067,0.0
2023,8,7,0,0.77222,-1.21392,1.43873,0.0
2023,8,8,0,0.71638,-1.13275,1.34027,0.0
2023,8,9,0,0.6495,-0.99656,1.18953,0.0
2023,8,10,0,0.54907,-0.83725,1.00123,0.0
2023,8,11,0,0.47077,-0.683,0.82953,0.0
2023,8,12,0,0.44171,-0.53948,0.69724,0.0
2023,8,13,0,0.42812,-0.45205,0.62261,0.0
2023,8,14,0,0.39641,-0.32942,0.51542,0.0
2023,8,15,0,0.3592,-0.24182,0.43302,0.0
2023,8,16,0,0.32517,-0.16028,0.36252,0.0
2023,8,17,0,0.34296,-0.09737,0.35651,0.0
2023,8,18,0,0.37487,-0.10458,0.38918,0.0
2023,8,19,0,0.3796,-0.15117,0.40859,0.0
2023,8,20,0,0.34386,-0.20769,0.40171,0.0
2023,8,21,0,0.31902,-0.27934,0.42404,0.0
2023,8,22,0,0.21601,-0.39592,0.45101,0.0
2023,8,23,0,0.07961,-0.49073,0.49714,0.0
2023,8,24,0,-0.0653,-0.48266,0.48706,0.0
2023,8,25,0,-0.19026,-0.39033,0.43423,0.0
2023,8,26,0,-0.18817,-0.35028,0.39763,0.0
2023,8,27,0,-0.16515,-0.29378,0.33701,0.0
2023,8,28,0,-0.16234,-0.21796,0.27178,0.0
2023,8,29,0,-0.15447,-0.05137,0.16279,0.0
2023,8,30,0,-0.12459,0.14514,0.19128,0.0
2023,8,31,0,0.0144,0.392,0.39227,0.0
2023,9,1,0,0.13802,0.52069,0.53868,0.0
2023,9,2,0,0.26629,0.59463,0.65153,0.0
2023,9,3,0,0.35066,0.60257,0.69718,0.0
2023,9,4,0,0.28119,0.6807,0.73649,0.0
2023,9,5,0,0.19187,0.82323,0.8453,0.0
2023,9,6,0,0.0781,0.99387,0.99693,0.0
2023,9,7,0,0.02959,1.06963,1.07004,0.0
2023,9,8,0,-0.08838,1.05492,1.05861,0.0
2023,9,9,0,-0.23985,0.9694,0.99863,0.0
2023,9,10,0,-0.36217,1.0016,1.06507,0.0
2023,9,11,0,-0.49047,1.02173,1.13335,0.0
2023,9,12,0,-0.58554,1.01419,1.17109,0.0
2023,9,13,0,-0.63294,0.95574,1.14632,0.0
2023,9,14,0,-0.67325,0.85364,1.08719,0.0
2023,9,15,0,-0.57921,0.7111,0.91714,0.0
2023,9,16,0,-0.52188,0.5777,0.77853,0.0
2023,9,17,0,-0.46428,0.47948,0.66742,0.0
2023,9,18,0,-0.41146,0.46182,0.61853,0.0
2023,9,19,0,-0.40242,0.40676,0.57219,0.0
2023,9,20,0,-0.37379,0.39811,0.54609,0.0
2023,9,21,0,-0.3691,0.38042,0.53005,0.0
2023,9,22,0,-0.39358,0.40219,0.56273,0.0
2023,9,23,0,-0.43354,0.42686,0.60841,0.0
2023,9,24,0,-0.5519,0.44296,0.70768,0.0
2023,9,25,0,-0.67413,0.44579,0.80819,0.0
2023,9,26,0,-0.72312,0.39793,0.82538,0.0
2023,9,27,0,-0.78385,0.29856,0.83879,0.0
2023,9,28,0,-0.74948,0.21183,0.77884,0.0
2023,9,29,0,-0.68182,0.07105,0.68551,0.0
2023,9,30,0,-0.61435,-0.10802,0.62377,0.0
2023,10,1,0,-0.54677,-0.35248,0.65054,0.0
2023,10,2,0,-0.53275,-0.58533,0.79148,0.0
2023,10,3,0,-0.52486,-0.77965,0.93986,0.0
2023,10,4,0,-0.51323,-0.99114,1.11614,0.0
2023,10,5,0,-0.50775,-1.17541,1.28038,0.0
2023,10,6,0,-0.43163,-1.29928,1.3691,0.0
2023,10,7,0,-0.28637,-1.39851,1.42753,0.0
2023,10,8,0,-0.13739,-1.44478,1.4513,0.0
2023,10,9,0,0.04941,-1.36353,1.36442,0.0
2023,10,10,0,0.2263,-1.18004,1.20154,0.0
2023,10,11,0,0.36191,-0.96668,1.0322,0.0
2023,10,12,0,0.49466,-0.76282,0.90917,0.0
2023,10,13,0,0.6273,-0.55395,0.83688,0.0
2023,10,14,0,0.76245,-0.38068,0.8522,0.0
2023,10,15,0,0.86803,-0.27647,0.91099,0.0
2023,10,16,0,0.87206,-0.25348,0.90815,0.0
2023,10,17,0,0.77688,-0.24069,0.81331,0.0
2023,10,18,0,0.69566,-0.23714,0.73497,0.0
2023,10,19,0,0.61429,-0.29441,0.68119,0.0
2023,10,20,0,0.54552,-0.36055,0.6539,0.0
2023,10,21,0,0.47689,-0.43948,0.64851,0.0
2023,10,22,0,0.43844,-0.47495,0.64638,0.0
2023,10,23,0,0.40298,-0.47476,0.62273,0.0
2023,10,24,0,0.39738,-0.45311,0.60268,0.0
2023,10,25,0,0.46632,-0.43625,0.63856,1.0
2023,10,26,0,0.56856,-0.47758,0.74252,0.0
2023,10,27,0,0.6426,-0.4982,0.81311,0.0
2023,10,28,0,0.70296,-0.46511,0.8429,0.0
2023,10,29,0,0.80656,-0.4618,0.92941,0.0
2023,10,30,0,0.89546,-0.39985,0.98068,0.0
2023,10,31,0,0.93087,-0.33109,0.988,0.0
2023,11,1,0,0.94221,-0.27181,0.98063,0.0
2023,11,2,0,0.85927,-0.23263,0.8902,0.0
2023,11,3,0,0.7157,-0.18203,0.73848,0.0
2023,11,4,0,0.56063,-0.07639,0.56581,0.0
2023,11,5,0,0.39117,-0.01129,0.39133,0.0
2023,11,6,0,0.22144,0.0003,0.22144,0.0
2023,11,7,0,0.04566,0.07954,0.09171,0.0
2023,11,8,0,-0.11476,0.1672,0.20279,0.0
2023,11,9,0,-0.26594,0.26534,0.37568,0.0
2023,11,10,0,-0.4044,0.36134,0.54231,0.0
2023,11,11,0,-0.48163,0.49521,0.6908,0.0
2023,11,12,0,-0.45245,0.60798,0.75786,3.0
2023,11,13,0,-0.30189,0.62359,0.69282,8.0
2023,11,14,0,-0.11911,0.6202,0.63153,0.0
2023,11,15,0,0.10202,0.56329,0.57245,0.0
2023,11,16,0,0.21968,0.37974,0.4387,0.0
2023,11,17,0,0.35055,0.25662,0.43444,0.0
2023,11,18,0,0.49105,0.19051,0.52671,14.0
2023,11,19,0,0.6154,0.24309,0.66167,0.0
2023,11,20,0,0.74755,0.34184,0.822,0.0
2023,11,21,0,0.74802,0.51097,0.90588,0.0
2023,11,22,0,0.68616,0.6754,0.96279,0.0
2023,11,23,0,0.64755,0.74263,0.9853,0.0
2023,11,24,0,0.63772,0.83158,1.04796,8.0
2023,11,25,0,0.63072,0.98521,1.16981,2.0
2023,11,26,0,0.5814,1.08807,1.23367,24.0
2023,11,27,0,0.52513,1.08401,1.20451,48.0
2023,11,28,0,0.44363,1.01613,1.10875,2.0
2023,11,29,0,0.36481,0.96402,1.03074,0.0
2023,11,30,0,0.31583,0.88356,0.93831,0.0
2023,12,1,0,0.21452,0.79095,0.81953,46.0
2023,12,2,0,0.11698,0.78433,0.79301,52.0
2023,12,3,0,0.01672,0.8282,0.82837,24.0
2023,12,4,0,-0.04706,0.8247,0.82604,1.0
2023,12,5,0,-0.09093,0.71477,0.72053,16.0
2023,12,6,0,-0.07438,0.62825,0.63264,14.0
2023,12,7,0,0.00089,0.49704,0.49704,0.0
